,make,model,year,style,distance,engine_capacity,fuel_type,transmission,price
12969,3,8,1996.0,4,1.0,1600.0,3,1,1400.0
12970,66,383,2015.0,6,173000.0,1500.0,0,0,9200.0
12972,61,528,2001.0,10,321700.0,2200.0,0,1,1500.0
12973,79,570,2007.0,4,222000.0,1500.0,2,0,5499.0
12974,66,489,2005.0,11,0.0,1461.0,0,1,4000.0
12975,8,76,2013.0,10,172000.0,2000.0,0,0,17799.0
12976,47,345,2007.0,9,238011.0,2200.0,0,0,8350.0
12977,71,414,2002.0,6,67845.0,1900.0,0,1,1750.0
12978,79,150,2006.0,10,220000.0,2000.0,4,1,4750.0
12979,66,383,2012.0,11,168000.0,1500.0,0,0,6699.0
12980,72,613,2017.0,4,39800.0,1422.0,0,1,9590.0
12981,82,545,2002.0,10,2.0,1900.0,0,0,1500.0
12982,53,793,1997.0,10,358000.0,2497.0,4,0,1150.0
12983,8,76,2014.0,10,147200.0,2000.0,0,0,17999.0
12984,18,186,2002.0,4,214000.0,1200.0,4,1,2100.0
12985,58,248,2007.0,4,138000.0,1332.0,4,0,3500.0
12986,6,112,2011.0,2,139000.0,2000.0,4,0,13350.0
12987,48,605,2010.0,9,212000.0,3500.0,2,0,19250.0
12988,47,610,2017.0,9,65000.0,2993.0,0,0,55000.0
12989,26,282,2009.0,1,295000.0,1600.0,3,1,2400.0
12991,61,124,2002.0,4,256.0,100.0,4,1,1150.0
12992,48,605,2008.0,3,239000.0,3311.0,2,0,14700.0
12993,66,489,2013.0,6,216000.0,1500.0,0,1,6500.0
12994,43,519,2017.0,3,10500.0,1600.0,2,0,13300.0
12996,37,742,2017.0,3,145000.0,2000.0,0,0,19300.0
12998,37,264,2017.0,3,45000.0,1600.0,4,0,14450.0
12999,76,767,2017.0,9,37000.0,1600.0,4,0,14650.0
13000,15,266,2007.0,3,80000.0,2200.0,4,0,5000.0
13001,18,194,2006.0,6,290300.0,2200.0,0,1,5000.0
13002,66,489,2015.0,11,194000.0,1500.0,0,1,6600.0
13003,76,704,2007.0,2,120000.0,1300.0,4,1,1900.0
13004,79,570,2008.0,10,203000.0,1500.0,2,0,6500.0
13005,55,178,2012.0,11,222222.0,2200.0,0,0,13999.0
13006,79,574,2012.0,11,150000.0,1800.0,2,0,9450.0
13007,48,204,2014.0,4,169000.0,1793.0,2,0,12500.0
13008,8,76,2004.0,10,410200.0,2500.0,0,0,8000.0
13009,55,289,1995.0,2,329500.0,2000.0,4,1,4900.0
13010,55,289,1995.0,10,274580.0,3200.0,4,1,3250.0
13011,8,51,1989.0,11,1.0,2400.0,0,1,3000.0
13012,79,570,2009.0,4,203000.0,1800.0,4,0,7100.0
13013,61,142,1984.0,4,180000.0,1600.0,0,1,1150.0
13014,76,384,2008.0,9,289000.0,2000.0,4,1,4750.0
13015,66,489,2013.0,11,175000.0,1461.0,0,1,6200.0
13016,55,289,2003.0,10,317000.0,2200.0,0,0,7000.0
13017,43,662,1995.0,10,260000.0,1500.0,4,1,470.0
13018,72,524,1999.0,1,360000.0,1900.0,0,1,3700.0
13019,27,499,2004.0,4,220951.0,1800.0,3,1,3500.0
13020,20,618,2001.0,6,279000.0,2000.0,3,1,1400.0
13021,66,655,2012.0,11,152340.0,1461.0,0,1,7750.0
13022,66,489,2006.0,11,250000.0,1500.0,0,1,2850.0
13023,81,28,1989.0,11,1000.0,1500.0,3,1,10000.0
13024,37,742,2006.0,3,149000.0,2000.0,3,1,6150.0
13025,72,613,2014.0,4,145000.0,1600.0,4,1,7900.0
13026,27,332,2007.0,4,166500.0,1400.0,4,0,3600.0
13027,27,377,2002.0,11,120000.0,3200.0,4,0,2000.0
13028,6,111,2010.0,11,215000.0,1998.0,0,1,4900.0
13029,79,570,2014.0,4,80100.0,1798.0,2,0,7900.0
13030,83,637,2010.0,10,270150.0,1995.0,0,1,4800.0
13031,79,145,2017.0,4,59000.0,1798.0,2,0,9900.0
13032,58,538,1992.0,9,199900.0,2477.0,0,0,2000.0
13033,82,727,2013.0,3,284000.0,4134.0,0,0,9800.0
13034,43,692,2018.0,3,57000.0,1685.0,0,1,11400.0
13035,82,723,2017.0,3,175000.0,1968.0,0,1,15900.0
13036,8,88,2005.0,10,242000.0,2993.0,0,0,3700.0
13037,79,182,2017.0,3,58000.0,1798.0,2,0,15900.0
13038,83,789,2011.0,3,217657.0,2400.0,0,0,12900.0
13039,79,570,2016.0,4,54967.0,1798.0,2,0,11500.0
13040,19,649,2016.0,4,75000.0,1461.0,0,1,5200.0
13041,8,783,2007.0,3,209000.0,2993.0,0,0,6700.0
13042,43,692,2016.0,3,107772.0,1995.0,0,0,15500.0
13043,82,545,2018.0,11,93000.0,1968.0,0,0,15600.0
13044,6,109,2006.0,11,247500.0,1968.0,0,1,2400.0
13045,55,289,2009.0,10,246121.0,2143.0,0,0,7100.0
13046,8,783,2013.0,3,236000.0,2993.0,0,0,30000.0
13047,43,685,2015.0,8,103721.0,1582.0,0,1,7000.0
13048,8,784,2015.0,3,105000.0,2993.0,0,0,36500.0
13049,19,288,2018.0,3,29566.0,1461.0,0,1,11200.0
13050,82,723,2018.0,3,95483.0,1968.0,0,1,18900.0
13051,37,820,2014.0,3,115792.0,1685.0,0,1,12200.0
13052,79,450,2001.0,9,171000.0,2982.0,0,1,3300.0
13053,79,145,2010.0,4,75000.0,1798.0,2,0,3000.0
13054,8,783,2008.0,3,331066.0,2993.0,0,0,6900.0
13055,37,650,2019.0,3,41000.0,1995.0,0,1,25800.0
13056,19,649,2020.0,4,635.0,898.0,4,1,5900.0
13057,27,441,2015.0,3,111000.0,1997.0,0,1,11500.0
13058,35,201,2015.0,3,79580.0,1597.0,0,1,15200.0
13059,79,182,2019.0,3,45000.0,1798.0,2,0,17400.0
13060,60,777,2014.0,3,123109.0,1598.0,0,1,13800.0
13061,82,723,2014.0,3,133500.0,1968.0,0,1,12200.0
13062,82,545,2012.0,11,249758.0,1598.0,0,1,8900.0
13063,61,143,2016.0,11,196000.0,1598.0,0,1,7200.0
13064,82,723,2015.0,3,188000.0,1968.0,0,1,12500.0
13065,60,777,2015.0,3,141687.0,1598.0,0,1,12700.0
13068,60,777,2011.0,3,258000.0,1995.0,0,1,10500.0
13069,60,594,2010.0,3,195000.0,1995.0,0,1,5000.0
13070,82,723,2010.0,3,198000.0,1968.0,0,1,5500.0
13071,82,212,2017.0,11,159910.0,1968.0,0,1,11000.0
13072,61,143,2017.0,11,101000.0,1598.0,0,1,8100.0
13073,82,723,2017.0,3,180021.0,1968.0,0,1,16000.0
13074,19,288,2017.0,3,69000.0,1461.0,0,1,8800.0
13075,6,113,2007.0,11,239887.0,2698.0,0,0,4700.0
13076,19,460,2018.0,6,72000.0,1461.0,0,1,8800.0
13077,19,285,2013.0,8,190000.0,1461.0,0,1,4900.0
13078,6,111,2008.0,11,300000.0,3000.0,0,1,4000.0
13079,61,143,2018.0,11,111700.0,1598.0,0,0,8700.0
13080,83,188,2010.0,4,173180.0,1560.0,0,1,3900.0
13081,8,88,2001.0,10,260000.0,2926.0,0,0,2200.0
13082,82,545,2006.0,11,229094.0,1968.0,0,1,3000.0
13083,79,570,2007.0,4,260000.0,1497.0,2,0,2900.0
13084,6,113,2004.0,10,250000.0,2967.0,0,0,3300.0
13085,35,201,2007.0,3,224107.0,2204.0,0,1,4600.0
13086,43,662,1998.0,10,277345.0,1500.0,4,1,1000.0
13087,83,789,2017.0,3,131000.0,1969.0,0,0,29500.0
13088,55,351,2005.0,3,72000.0,5439.0,4,0,16000.0
13089,82,545,2015.0,11,127000.0,1968.0,0,0,9500.0
13090,6,583,2010.0,3,256000.0,2967.0,0,0,7000.0
13091,42,380,2002.0,9,322000.0,2685.0,0,0,2000.0
13092,8,88,2007.0,10,187000.0,2993.0,0,0,5600.0
13094,83,789,2011.0,3,268000.0,2400.0,0,0,12000.0
13095,6,113,2008.0,11,158000.0,3000.0,0,0,4000.0
13096,6,582,2014.0,3,94500.0,2000.0,0,1,16300.0
13097,18,206,1982.0,4,120000.0,2400.0,4,1,1100.0
13098,18,164,1990.0,11,17000.0,1400.0,4,1,500.0
13099,66,433,2011.0,6,59000.0,1461.0,0,1,3999.0
13100,37,119,1996.0,4,111111.0,1500.0,3,1,700.0
13101,48,605,2013.0,3,165000.0,3500.0,2,0,28000.0
13102,79,614,2006.0,9,100000000.0,200.0,0,1,8499.0
13103,66,383,2013.0,11,176000.0,1500.0,0,1,6999.0
13104,8,88,2003.0,10,325000.0,3000.0,0,0,6900.0
13105,37,650,2007.0,3,226706.0,2200.0,0,0,8000.0
13106,35,240,2007.0,10,154000.0,1400.0,2,0,5000.0
13107,55,358,2015.0,3,108000.0,2143.0,0,0,34900.0
13108,82,759,1993.0,10,230000.0,1800.0,4,1,1200.0
13109,82,737,1900.0,5,70000.0,1900.0,0,1,2500.0
13110,75,456,2007.0,10,155000.0,2000.0,4,1,5800.0
13111,66,489,2016.0,11,81900.0,1500.0,0,1,8499.0
13113,55,289,2014.0,10,170000.0,2163.0,0,0,19750.0
13114,55,178,1995.0,10,220000.0,1800.0,4,0,3500.0
13115,6,113,1996.0,10,230000.0,2600.0,4,1,5300.0
13116,55,289,2012.0,10,230000.0,2200.0,2,0,14300.0
13117,57,261,2013.0,3,175000.0,1598.0,4,0,9750.0
13118,16,217,2006.0,11,280000.0,2000.0,0,0,7600.0
13119,42,380,1994.0,9,120000.0,5200.0,3,0,3888.0
13120,72,524,2014.0,10,115000.0,1400.0,4,1,9300.0
13121,79,614,2016.0,9,180127.0,2500.0,2,0,19999.0
13122,8,51,1992.0,10,230630.0,200.0,4,1,2000.0
13123,58,389,2009.0,6,145000.0,2000.0,0,1,3800.0
13124,6,111,2016.0,10,143500.0,1968.0,0,0,18999.0
13125,79,799,2007.0,2,207000.0,100.0,3,1,3100.0
13126,8,781,2005.0,3,21657.0,2000.0,0,1,7700.0
13127,27,736,2003.0,1,1.0,1800.0,0,1,1500.0
13128,81,34,1999.0,10,1.0,1500.0,4,1,800.0
13129,16,133,2015.0,7,1.0,4300.0,4,0,22000.0
13130,61,807,2011.0,6,264000.0,1600.0,3,1,7900.0
13131,55,289,2014.0,11,213050.0,2200.0,2,0,14000.0
13133,82,728,2012.0,6,184000.0,1600.0,0,1,9800.0
13134,6,113,2002.0,11,412000.0,2500.0,0,0,5000.0
13135,82,545,2011.0,11,167000.0,1400.0,4,1,9400.0
13136,75,456,2011.0,11,243630.0,2000.0,0,1,6400.0
13137,79,145,2014.0,11,155000.0,1800.0,2,0,9800.0
13138,61,143,2009.0,11,2300000.0,1300.0,0,0,2000.0
13139,82,545,2011.0,11,137053.0,1400.0,4,0,9400.0
13140,66,655,2010.0,4,180000.0,1500.0,0,1,4850.0
13141,72,524,2012.0,6,220000.0,1400.0,4,1,6400.0
13142,79,150,2009.0,10,166000.0,2200.0,0,1,5800.0
13143,82,551,2008.0,10,300.0,300.0,0,0,10500.0
13144,55,768,2013.0,6,122000.0,2200.0,0,1,15500.0
13145,66,382,2012.0,6,175000.0,1500.0,0,1,4650.0
13146,37,742,2007.0,9,1.0,1985.0,3,1,6500.0
13147,79,799,2008.0,4,217000.0,998.0,4,1,2550.0
13148,27,319,2012.0,7,260000.0,3500.0,4,0,19999.0
13149,76,384,2005.0,9,71000.0,1600.0,4,1,2600.0
13150,82,375,2012.0,4,102000.0,2000.0,4,1,9870.0
13151,6,584,2016.0,9,95000.0,3000.0,0,0,57000.0
13152,23,424,2009.0,3,170000.0,2000.0,0,0,8500.0
13153,35,201,2019.0,3,39000.0,2000.0,2,0,31900.0
13154,66,655,2004.0,6,129586.0,1600.0,3,0,1750.0
13155,60,593,2017.0,3,146000.0,1500.0,0,1,13499.0
13156,79,145,2010.0,4,103420.0,1800.0,2,0,9000.0
13157,60,492,2005.0,4,210000.0,1200.0,4,1,3000.0
13158,42,234,1994.0,9,390000.0,2500.0,3,1,2600.0
13159,60,593,2009.0,3,210000.0,1500.0,0,1,7100.0
13160,72,703,2012.0,10,168000.0,1800.0,4,0,9900.0
13161,66,430,2018.0,3,11000.0,1200.0,4,0,15500.0
13162,55,289,2006.0,10,304000.0,2200.0,0,1,8000.0
13163,27,337,2011.0,10,125900.0,1600.0,4,0,6400.0
13164,66,489,2013.0,11,220000.0,1500.0,0,1,7100.0
13165,66,383,2011.0,11,2008.0,1500.0,0,1,5850.0
13166,35,201,2008.0,11,218000.0,2354.0,3,0,9000.0
13167,82,668,2000.0,5,220000.0,1900.0,0,1,3500.0
13168,35,201,2014.0,3,197000.0,2200.0,0,1,17500.0
13169,82,728,2009.0,6,215994.0,1400.0,4,0,7000.0
13170,79,257,2004.0,11,352713.0,1400.0,0,0,4300.0
13171,66,448,2005.0,10,200000.0,1598.0,4,1,3000.0
13172,62,23,2013.0,10,170000.0,1200.0,4,1,4999.0
13173,82,375,2010.0,11,171335.0,1400.0,4,0,7000.0
13174,6,111,2013.0,10,130000.0,2000.0,4,0,12400.0
13175,82,421,2013.0,10,175000.0,1400.0,2,0,8800.0
13176,82,375,2013.0,4,142262.0,1400.0,4,1,10400.0
13177,61,769,2003.0,6,111111.0,2000.0,3,1,5500.0
13178,61,143,2005.0,4,25000.0,1400.0,3,1,3200.0
13179,60,567,1996.0,4,1.0,1600.0,4,1,1800.0
13180,6,110,2018.0,10,130.0,1400.0,5,0,17900.0
13181,6,583,2012.0,9,180280.0,2000.0,2,0,17500.0
13182,66,383,2011.0,6,170000.0,1500.0,0,1,6100.0
13183,6,111,2014.0,10,85000.0,2000.0,4,0,13900.0
13184,47,281,2015.0,3,86100.0,2000.0,4,0,18300.0
13185,72,703,2013.0,10,180000.0,2000.0,0,0,14800.0
13186,82,723,2009.0,3,111000.0,1984.0,4,0,9500.0
13187,81,41,2010.0,4,204692.0,1690.0,3,1,3000.0
13188,82,723,2011.0,9,150000.0,2000.0,0,0,11000.0
13189,66,310,2004.0,5,207350.0,2200.0,0,0,5800.0
13190,82,545,2018.0,10,69121.0,1390.0,4,0,17000.0
13191,43,692,2015.0,9,149722.0,1995.0,0,0,14750.0
13192,66,383,2005.0,11,200000.0,1490.0,0,1,2800.0
13193,37,388,2017.0,10,107000.0,2999.0,3,0,21500.0
13194,8,783,2008.0,11,350000.0,3000.0,0,0,9300.0
13195,76,384,2007.0,9,200000.0,2000.0,4,1,6500.0
13196,8,781,2010.0,3,258000.0,2000.0,0,0,14000.0
13197,16,770,2012.0,10,180000.0,1400.0,5,0,8900.0
13198,82,545,2018.0,10,65900.0,1400.0,4,1,12500.0
13199,58,538,1987.0,11,250.0,250.0,0,1,3850.0
13200,80,133,1993.0,9,1.0,2445.0,3,1,2000.0
13204,35,201,2007.0,9,1.0,2000.0,4,1,9700.0
13205,66,218,2015.0,3,167402.0,1461.0,0,0,10300.0
13206,27,350,2010.0,11,63000.0,1400.0,3,1,5050.0
13207,66,246,2013.0,11,184000.0,1500.0,0,1,6500.0
13208,48,512,2015.0,9,115000.0,2449.0,2,0,32500.0
13209,82,545,2000.0,11,212749.0,1800.0,4,1,700.0
13210,8,784,2014.0,9,122000.0,2996.0,4,0,36200.0
13211,8,784,2012.0,3,153000.0,4000.0,0,0,29400.0
13212,55,289,2011.0,10,3100000.0,2200.0,0,0,8000.0
13213,55,765,2011.0,6,196000.0,2196.0,0,0,17000.0
13214,8,16,2016.0,4,230000.0,1500.0,0,1,10500.0
13215,57,255,2013.0,3,175000.0,1600.0,4,0,9750.0
13216,61,143,2007.0,11,250.0,1598.0,4,1,3200.0
13217,35,201,2020.0,3,11500.0,1993.0,2,0,33000.0
13218,27,350,2010.0,3,167000.0,1400.0,0,1,4850.0
13219,79,257,2008.0,10,172000.0,1400.0,4,1,5800.0
13220,61,143,2011.0,11,178000.0,1300.0,0,1,6250.0
13221,79,614,2013.0,9,200000.0,2200.0,0,0,18300.0
13222,66,383,2005.0,6,0.0,1500.0,0,1,3100.0
13223,19,460,2013.0,6,187000.0,1500.0,0,1,6500.0
13224,19,461,2007.0,11,400000.0,1499.0,3,1,2100.0
13225,55,289,2006.0,10,430.0,3000.0,0,0,9100.0
13226,19,461,2005.0,10,197000.0,1400.0,4,1,1300.0
13227,37,650,2018.0,9,26029.0,2200.0,0,0,28000.0
13228,39,741,1989.0,9,250000.0,2000.0,3,1,2300.0
13229,79,150,2009.0,11,218000.0,1998.0,0,1,8700.0
13230,8,51,2004.0,10,290000.0,1800.0,4,1,4600.0
13231,53,74,2008.0,6,111111.0,2000.0,0,1,7300.0
13232,58,535,2006.0,9,265000.0,2000.0,4,1,3499.0
13233,82,558,2000.0,4,265000.0,1200.0,4,1,1950.0
13234,61,259,2002.0,4,3.0,1200.0,4,1,1950.0
13235,6,111,1900.0,11,265000.0,2000.0,0,1,1950.0
13237,27,332,2006.0,4,12.0,1400.0,4,0,1950.0
13238,19,648,2006.0,4,15000.0,1500.0,4,1,2199.0
13239,43,684,2011.0,9,247441.0,2200.0,0,1,10800.0
13240,8,76,2000.0,10,285000.0,2000.0,4,1,4000.0
13241,28,24,1967.0,10,222222.0,2445.0,4,1,8700.0
13242,81,28,1996.0,6,109000.0,1500.0,4,1,999.0
13243,31,404,2008.0,9,189000.0,2500.0,0,1,5300.0
13244,79,150,2009.0,10,218000.0,1998.0,0,1,8700.0
13245,79,450,2013.0,9,180000.0,4500.0,0,0,32000.0
13246,82,212,2011.0,6,120000.0,1600.0,0,1,8100.0
13247,61,137,2012.0,4,111111.0,1400.0,2,0,12500.0
13248,62,22,2010.0,1,160244.0,1400.0,4,1,4800.0
13249,48,605,2016.0,9,42000.0,1998.0,4,0,42000.0
13250,75,340,2014.0,9,170450.0,200.0,4,0,12400.0
13251,55,626,1997.0,10,540000.0,3500.0,0,0,3000.0
13252,62,316,1996.0,6,230000.0,1900.0,0,1,3400.0
13253,55,626,2006.0,10,285000.0,3500.0,4,0,15700.0
13254,79,145,2012.0,4,191000.0,1400.0,3,1,5900.0
13255,82,375,2014.0,4,136212.0,1200.0,4,0,8199.0
13256,8,784,2010.0,3,500000.0,3000.0,0,0,18000.0
13257,6,112,2012.0,2,98074.0,2000.0,4,0,10499.0
13258,60,567,2003.0,4,235422.0,1900.0,0,1,2850.0
13259,6,113,2002.0,10,377735.0,2500.0,0,0,3500.0
13260,79,257,2005.0,4,1.0,1598.0,4,1,4699.0
13261,6,113,1994.0,10,270000.0,2000.0,4,1,2200.0
13262,60,128,2001.0,4,285000.0,2198.0,0,1,3100.0
13263,6,113,2015.0,10,52000.0,2000.0,4,0,20900.0
13264,82,545,2006.0,11,248320.0,2000.0,0,0,4200.0
13265,81,29,1984.0,10,86553.0,1450.0,4,1,1200.0
13266,19,461,2005.0,10,18400.0,1400.0,3,1,2500.0
13267,79,150,2004.0,11,300123.0,1800.0,3,0,5299.0
13268,60,488,1997.0,10,458256.0,2000.0,4,0,2550.0
13269,55,289,1996.0,10,332000.0,2000.0,4,1,3499.0
13270,74,617,2006.0,9,203000.0,2700.0,0,0,6899.0
13271,61,755,1992.0,10,300000.0,1800.0,3,1,1300.0
13272,43,561,2003.0,5,220000.0,2498.0,0,1,1400.0
13273,55,289,2012.0,10,53000.0,220.0,0,0,16500.0
13274,82,545,2002.0,11,495900.0,2000.0,3,0,2850.0
13275,43,619,2001.0,6,1780542.0,1500.0,4,1,1100.0
13276,79,257,2008.0,10,206000.0,1400.0,4,1,5400.0
13277,38,470,2013.0,10,142000.0,3000.0,0,0,8000.0
13278,48,204,2013.0,4,125000.0,1789.0,2,0,11800.0
13279,19,461,2006.0,10,266000.0,1390.0,4,1,1600.0
13280,8,76,2017.0,10,111.0,2000.0,5,0,35999.0
13281,66,383,2005.0,6,333858.0,1461.0,0,1,2600.0
13283,18,167,2008.0,1,276000.0,1868.0,0,1,2300.0
13284,55,289,2017.0,10,176000.0,2000.0,0,0,28999.0
13285,66,489,2011.0,11,221000.0,1500.0,0,0,6800.0
13286,55,200,2013.0,10,108000.0,3000.0,0,0,26900.0
13287,82,545,2011.0,11,274000.0,1968.0,0,1,9300.0
13288,79,150,2003.0,4,221300.0,1998.0,4,1,4700.0
13289,19,460,2012.0,6,17200.0,1500.0,0,1,5600.0
13290,82,421,2013.0,10,168000.0,1400.0,2,0,8300.0
13291,82,212,2005.0,6,208000.0,1968.0,0,1,4500.0
13292,8,76,2005.0,10,310000.0,2500.0,0,1,7400.0
13293,61,143,2008.0,11,250000.0,1300.0,0,1,4700.0
13295,20,518,2008.0,11,213456.0,1600.0,4,1,600.0
13296,37,650,2015.0,9,200000.0,2200.0,0,0,17800.0
13297,72,328,2007.0,11,295000.0,1400.0,3,1,3500.0
13298,72,524,2010.0,11,206000.0,1400.0,4,0,6800.0
13299,82,558,2006.0,4,154265.0,1200.0,4,1,3400.0
13300,37,650,2017.0,9,175000.0,2200.0,0,0,23999.0
13301,6,113,2000.0,10,206000.0,2400.0,4,1,3500.0
13302,6,111,1995.0,10,230000.0,1796.0,3,1,2600.0
13303,66,489,2005.0,11,205000.0,150.0,0,1,2300.0
13304,8,88,2010.0,10,175000.0,4395.0,4,0,21000.0
13305,42,380,2002.0,9,271000.0,2700.0,0,0,4200.0
13306,72,524,2010.0,11,206.0,1400.0,4,0,7000.0
13307,6,113,1997.0,10,250000.0,2400.0,4,0,2550.0
13308,35,201,2014.0,3,206.0,1600.0,0,1,16999.0
13309,82,737,1994.0,5,23.0,2400.0,0,1,3000.0
13310,61,143,2001.0,11,370.0,1686.0,0,1,3400.0
13311,79,564,2003.0,6,279.0,1998.0,0,1,4900.0
13312,23,417,2004.0,10,200000.0,2700.0,3,0,3700.0
13313,79,257,2005.0,4,151000.0,1400.0,0,0,5500.0
13314,8,51,2014.0,10,84000.0,1598.0,4,1,9700.0
13315,66,489,2014.0,4,200000.0,1461.0,0,1,6300.0
13316,19,648,2012.0,3,200000.0,1461.0,0,1,5200.0
13317,55,289,2004.0,11,265400.0,2200.0,0,0,6888.0
13318,66,489,2013.0,11,197000.0,1461.0,0,1,6700.0
13319,27,630,2007.0,11,240000.0,2000.0,0,1,7200.0
13320,8,16,2016.0,6,115000.0,1500.0,0,1,10000.0
13321,37,650,2017.0,9,13500.0,2000.0,4,0,19990.0
13322,47,345,2005.0,3,270000.0,1951.0,0,1,3400.0
13323,61,755,1994.0,10,282537.0,1600.0,4,1,1550.0
13324,16,447,2006.0,10,290.0,1600.0,4,1,2500.0
13327,82,737,1999.0,6,385.0,1900.0,0,1,4300.0
13328,82,737,1999.0,6,380.0,1900.0,0,1,4300.0
13330,82,375,2011.0,11,1.0,1400.0,4,1,6499.0
13331,82,375,2012.0,11,169000.0,1390.0,4,1,7500.0
13333,61,143,1993.0,11,235000.0,1600.0,4,1,1790.0
13334,61,143,1993.0,4,292000.0,1600.0,4,1,1550.0
13335,55,765,2003.0,6,250000.0,2200.0,0,0,9990.0
13337,47,345,2006.0,9,301000.0,198.0,0,0,6200.0
13338,55,289,2011.0,10,131313.0,2200.0,0,0,20000.0
13339,61,755,1994.0,10,123456.0,2000.0,4,1,1000.0
13340,61,143,1993.0,11,292000.0,1400.0,4,1,1750.0
13341,82,545,2002.0,10,1000.0,1900.0,0,1,4200.0
13342,8,51,2004.0,10,320000.0,3000.0,0,0,6700.0
13343,72,328,2006.0,11,239000.0,1400.0,0,1,4000.0
13344,64,225,2013.0,9,180000.0,3000.0,0,0,31000.0
13345,66,655,2010.0,4,199000.0,1500.0,0,0,6199.0
13346,61,143,1995.0,11,222222.0,1700.0,0,1,800.0
13347,55,289,2001.0,10,250000.0,1998.0,3,1,5800.0
13348,82,375,1998.0,4,300000.0,1589.0,3,1,2350.0
13349,6,113,2002.0,10,250000.0,1800.0,3,1,3750.0
13350,61,143,2006.0,11,1.0,1300.0,0,1,2700.0
13351,61,143,2000.0,4,245000.0,1600.0,4,1,2850.0
13352,60,567,1994.0,10,245000.0,1600.0,4,1,1700.0
13353,53,475,2003.0,6,180000.0,2000.0,0,1,3250.0
13354,35,201,2017.0,9,49500.0,1500.0,4,0,19500.0
13355,58,688,1999.0,6,190000.0,2351.0,4,1,3500.0
13356,20,485,2011.0,10,170000.0,800.0,3,1,1450.0
13357,53,740,2008.0,3,167200.0,2300.0,3,0,6799.0
13358,6,1,1994.0,11,300000.0,200.0,3,1,2500.0
13359,27,441,2017.0,3,64000.0,1500.0,4,0,12850.0
13360,27,308,2017.0,3,65000.0,1500.0,4,0,12850.0
13361,60,492,2004.0,4,146361.0,1400.0,4,0,3950.0
13362,72,524,2010.0,4,20022.0,1600.0,0,1,7600.0
13363,82,375,1992.0,11,450000.0,1900.0,0,1,1850.0
13364,27,350,2013.0,10,100000.0,2000.0,5,0,8000.0
13365,79,216,2008.0,10,200000.0,2400.0,2,0,5500.0
13366,79,257,2005.0,4,330000.0,1400.0,0,0,4899.0
13367,47,610,2006.0,9,14.0,402.0,3,0,10800.0
13368,19,461,2008.0,11,160000.0,1400.0,3,1,4300.0
13369,61,807,2005.0,6,1111111.0,1800.0,3,1,5200.0
13370,55,289,2015.0,10,245000.0,2200.0,0,0,18999.0
13371,18,186,2002.0,10,175000.0,1400.0,4,1,2250.0
13372,37,683,2017.0,10,160000.0,2000.0,3,0,14500.0
13374,55,358,2016.0,9,110590.0,3000.0,0,0,48500.0
13375,66,430,2015.0,3,1.0,1499.0,0,1,11699.0
13376,79,450,2012.0,9,202500.0,4500.0,0,0,36500.0
13377,35,120,1990.0,10,300000.0,2000.0,4,1,1200.0
13378,55,468,2003.0,9,250000.0,4000.0,0,0,2800.0
13379,82,212,2012.0,6,222215.0,1598.0,0,1,7990.0
13380,55,237,2015.0,6,289178.0,1461.0,0,1,8990.0
13381,82,545,1996.0,11,20.0,1900.0,0,1,2200.0
13382,66,489,2014.0,11,194340.0,1492.0,0,1,6900.0
13383,82,136,2015.0,7,279870.0,1968.0,0,1,15900.0
13384,61,143,2006.0,11,312000.0,1300.0,0,1,3400.0
13385,67,90,2003.0,10,168311.0,2000.0,0,1,600.0
13386,31,404,2008.0,9,8889.0,2800.0,0,1,1500.0
13387,6,113,1998.0,10,3456789.0,1800.0,3,1,3399.0
13388,61,259,2009.0,10,11111.0,1900.0,0,1,1500.0
13389,10,162,2008.0,7,4444.0,2400.0,4,1,450.0
13390,10,162,2008.0,10,18455.0,1458.0,4,1,600.0
13391,76,422,2002.0,9,155000.0,1364.0,3,1,3500.0
13392,4,130,2007.0,10,165872.0,2400.0,4,1,2200.0
13393,53,87,1900.0,10,70000.0,1900.0,4,1,1000.0
13394,6,1,1900.0,10,0.0,1000.0,4,0,1500.0
13395,35,201,2000.0,3,265000.0,2000.0,4,0,2550.0
13396,58,535,2007.0,3,190300.0,2996.0,3,0,8550.0
13397,82,545,1996.0,11,200000.0,1900.0,0,1,1300.0
13398,64,225,2004.0,3,111000.0,450.0,4,0,3200.0
13399,27,367,1998.0,6,238000.0,2300.0,3,1,4600.0
13400,72,328,2006.0,11,340000.0,1400.0,0,1,2950.0
13401,35,240,1996.0,4,45239.0,1500.0,4,1,1350.0
13402,82,668,1998.0,6,250000.0,1900.0,0,1,3800.0
13404,55,157,2019.0,11,45000.0,1460.0,0,0,24600.0
13406,19,648,2009.0,4,208000.0,1400.0,3,1,3600.0
13407,61,143,2006.0,11,300.0,1300.0,0,1,3700.0
13408,60,567,1995.0,10,370000.0,1600.0,4,1,750.0
13409,81,32,1993.0,2,230000.0,1300.0,4,1,550.0
13410,82,545,2013.0,10,200000.0,1600.0,0,0,10900.0
13411,79,145,2010.0,4,180000.0,1800.0,2,0,8000.0
13412,62,57,2005.0,11,350.0,1600.0,4,1,2600.0
13413,79,257,2006.0,4,208000.0,1400.0,0,1,6150.0
13414,35,240,1995.0,4,1111.0,1400.0,4,1,1200.0
13415,43,662,1995.0,10,1598.0,1600.0,4,1,1650.0
13417,61,807,2008.0,6,211000.0,1600.0,4,1,4950.0
